,0,1
938,894,0.0
939,895,0.0
940,897,0.0
941,899,0.0
942,902,0.0
943,903,0.0
944,905,0.0
945,906,0.0
946,908,0.0
947,910,0.0
948,911,0.0
949,912,0.0
950,913,0.0
951,914,0.0
952,917,0.0
953,920,0.0
954,922,0.0
955,923,0.0
956,924,0.0
957,925,0.0
958,927,0.0
959,928,0.0
960,929,0.0
961,934,0.0
962,935,0.0
963,936,0.0
964,937,0.0
965,942,0.0
966,943,0.0
967,945,0.0
968,946,0.0
969,948,0.0
970,949,0.0
971,950,0.0
972,951,0.0
973,953,0.0
974,954,0.0
975,956,0.0
976,958,0.0
977,959,0.0
978,960,0.0
979,961,0.0
980,962,0.0
981,965,0.0
982,966,0.0
983,970,0.0
984,973,0.0
985,974,0.0
986,975,0.0
987,976,0.0
988,977,0.0
989,978,0.0
990,979,0.0
991,981,0.0
992,982,0.0
993,984,0.0
994,985,0.0
995,987,0.0
996,988,0.0
997,993,0.0
998,994,0.0
999,997,0.0
